ROGER WATERS,"Sports hall ""Arena Armeec"":Sofia",5/4/2018 20:00,http://www.eventim.bg/bg/bileti/roger-waters-sofia-sports-hall-arena-armeec-472986/event.html,http://bg.content.eventim.com/static/uploaded/bg/7rrr_200_200.jpg
TURISAS,Club MIXTAPE 5:Sofia,5/6/2018 19:00,http://www.eventim.bg/bg/bileti/turisas-sofia-club-mixtape-5-482409/event.html,http://bg.content.eventim.com/static/uploaded/bg/igod_200_200.jpg
FOREIGNER - Русе,ARENA RUSE:Ruse,5/8/2018 20:00,http://www.eventim.bg/bg/artist/foreigner--forinr-54/profile.html,http:
FOREIGNER - София,"Sports hall ""Arena Armeec"":Sofia",5/9/2018 20:30,http://www.eventim.bg/bg/artist/foreigner--forinr-54/profile.html,http:
LURA,Sofia Live Club:Sofia,5/11/2018 20:00,http://www.eventim.bg/bg/bileti/lura-sofia-live-club-482518/event.html,http:
DOMINIC MILLER LIVE IN SOFIA,Sofia Live Club:Sofia,5/12/2018 21:00,http://www.eventim.bg/bg/bileti/dominic-miller-live-in-sofia-club-484515/event.html,http://bg.content.eventim.com/static/uploaded/bg/54ka_200_200.jpg
SCOTT BRADLEE'S POSTMODERN JUKEBOX,"National Palace of Culture, Hall 1:Sofia",5/15/2018 20:00,http://www.eventim.bg/bg/bileti/scott-bradlees-postmodern-jukebox-sofia-national-palace-of-culture-hall-1-471922/event.html,http://bg.content.eventim.com/static/uploaded/bg/g2y5_200_200.jpg
Katy Perry,Wiener Stadthalle Halle D:Wien,6/4/2018 19:30,http://www.eventim.bg/bg/artist/katy-parry-67/profile.html,http:
DAVID GARRETT,"Sports hall ""Arena Armeec"":Sofia",6/6/2018 20:00,http://www.eventim.bg/bg/bileti/david-garrett-sofia-sports-hall-arena-armeec-480362/event.html,http:
John Owen-Jones + Live Orchestra,"National Palace of Culture, Hall 1:Sofia",6/15/2018 20:00,http://www.eventim.bg/bg/bileti/john-owen-jones-live-orchestra-sofia-national-palace-of-culture-hall-1-483425/event.html,http://bg.content.eventim.com/static/uploaded/bg/ajuc_200_200.jpg
STING - 19.06.2018,Ancient Theatre Plovdiv:Plovdiv,6/19/2018 20:00,http://www.eventim.bg/bg/bileti/sting--plovdiv-235/events.html,http://bg.content.eventim.com/static/uploaded/bg/oohu_300_300.jpg
STING - 20.06.2018,Ancient Theatre Plovdiv:Plovdiv,6/20/2018 20:00,http://www.eventim.bg/bg/bileti/sting--plovdiv-235/events.html,http://bg.content.eventim.com/static/uploaded/bg/oohu_300_300.jpg
LILI IVANOVA - Milano,TEATRO CARCANO:Milan,6/30/2018 20:30,http://www.eventim.bg/bg/artist/lili-ivanova-2/profile.html,http:
HILLS OF ROCK 2018 - 2 days ticket,PLOVDIV ROWING CANAL:Plovdiv,7/20/2018,http://www.eventim.bg/bg/bileti/hills-of-rock-2018-plovdiv-plovdiv-rowing-canal-232/events.html,http://bg.content.eventim.com/static/uploaded/bg/qg47_300_300.jpg
HILLS OF ROCK + IRON MAIDEN- комбиниран билет,PLOVDIV ROWING CANAL:Plovdiv,7/20/2018,http://www.eventim.bg/bg/bileti/hills-of-rock-2018-plovdiv-plovdiv-rowing-canal-232/events.html,http://bg.content.eventim.com/static/uploaded/bg/qg47_300_300.jpg
HILLS OF ROCK + IRON MAIDEN- комбиниран билет,PLOVDIV ROWING CANAL:Plovdiv,7/20/2018,http://www.eventim.bg/bg/artist/iron-maiden-74/profile.html,http:
IRON MAIDEN - HILLS OF ROCK,PLOVDIV ROWING CANAL:Plovdiv,7/22/2018 17:00,http://www.eventim.bg/bg/artist/iron-maiden-74/profile.html,http:
Ed Sheeran,Ernst Happel Stadion:Wien,8/7/2018 18:00,http://www.eventim.bg/bg/artist/ed-sheeran-48/profile.html,http:
Ed Sheeran - Zusatzshow,Ernst Happel Stadion:Wien,8/8/2018 18:00,http://www.eventim.bg/bg/artist/ed-sheeran-48/profile.html,http:
Aniventure Comic Con - 2 DAYS PASS,Inter Expo Center:Sofia,9/15/2018,http://www.eventim.bg/bg/bileti/aniventure-comic-con-2018-sofia-inter-expo-center-479112/event.html,http://bg.content.eventim.com/static/uploaded/bg/bi8g_200_200.jpg
Aniventure Comic Con - ULTRA,Inter Expo Center:Sofia,9/15/2018,http://www.eventim.bg/bg/bileti/aniventure-comic-con-2018-sofia-inter-expo-center-479112/event.html,http://bg.content.eventim.com/static/uploaded/bg/bi8g_200_200.jpg
SONS OF APOLLO,Ancient Theatre Plovdiv:Plovdiv,9/22/2018 19:00,http://www.eventim.bg/bg/bileti/sons-of-apollo-plovdiv-ancient-theatre-480430/event.html,http://bg.content.eventim.com/static/uploaded/bg/ad51_200_200.jpg
Spartacus fighting championship 7,"Sports hall ""Arena Armeec"":Sofia",10/13/2018 18:00,http://www.eventim.bg/bg/bileti/spartacus-fighting-championship-7-sofia-sports-hall-arena-armeec-484052/event.html,http://bg.content.eventim.com/static/uploaded/bg/1y19_200_200.jpg
ANNIHILATOR,JOY Station:София,11/18/2018 20:00,http://www.eventim.bg/bg/bileti/annihilator-sofi-joy-station-481247/event.html,http://bg.content.eventim.com/static/uploaded/bg/2e7q_200_200.jpg
DIEMA XTRA Sofia Open - 4.2.2018,"Sports hall ""Arena Armeec"":Sofia",2/4/2018 12:00,http://www.eventim.bg/bg/bileti/diema-xtra-sofia-open-2018-sofia-sports-hall-arena-armeec-223/events.html,http://bg.content.eventim.com/static/uploaded/bg/baah_300_300.jpg
DIEMA XTRA Sofia Open - 5.2.2018,"Sports hall ""Arena Armeec"":Sofia",2/5/2018 12:00,http://www.eventim.bg/bg/bileti/diema-xtra-sofia-open-2018-sofia-sports-hall-arena-armeec-223/events.html,http://bg.content.eventim.com/static/uploaded/bg/baah_300_300.jpg
DIEMA XTRA Sofia Open - 6.2.2018,"Sports hall ""Arena Armeec"":Sofia",2/6/2018 12:00,http://www.eventim.bg/bg/bileti/diema-xtra-sofia-open-2018-sofia-sports-hall-arena-armeec-223/events.html,http://bg.content.eventim.com/static/uploaded/bg/baah_300_300.jpg
DIEMA XTRA Sofia Open - 7.2.2018,"Sports hall ""Arena Armeec"":Sofia",2/7/2018 12:00,http://www.eventim.bg/bg/bileti/diema-xtra-sofia-open-2018-sofia-sports-hall-arena-armeec-223/events.html,http://bg.content.eventim.com/static/uploaded/bg/baah_300_300.jpg
DIEMA XTRA Sofia Open - 8.2.2018,"Sports hall ""Arena Armeec"":Sofia",2/8/2018 12:00,http://www.eventim.bg/bg/bileti/diema-xtra-sofia-open-2018-sofia-sports-hall-arena-armeec-223/events.html,http://bg.content.eventim.com/static/uploaded/bg/baah_300_300.jpg
DIEMA XTRA Sofia Open - 9.2.2018,"Sports hall ""Arena Armeec"":Sofia",2/9/2018 12:00,http://www.eventim.bg/bg/bileti/diema-xtra-sofia-open-2018-sofia-sports-hall-arena-armeec-223/events.html,http://bg.content.eventim.com/static/uploaded/bg/baah_300_300.jpg
DIEMA XTRA Sofia Open - 10.2.2018,"Sports hall ""Arena Armeec"":Sofia",2/10/2018 14:00,http://www.eventim.bg/bg/bileti/diema-xtra-sofia-open-2018-sofia-sports-hall-arena-armeec-223/events.html,http://bg.content.eventim.com/static/uploaded/bg/baah_300_300.jpg
